site_id,gene_id,distance_to_TSS,distance_direction,estimate_intercept,estimate_carers3plus,p_adj_global_(Intercept),p_adj_global_carers3plus,p_adj_by_term_(Intercept),p_adj_byterm_carers3plus,p_carers2,p_carers3,delta_beta,delta_percent,chr,start,end,annotation
VYZT01005983.1_572163,Nipal4_1,-4892,upstream,0.372967817525954,1.65612036249454,0.520625089739783,0.00019448465199637,0.262604533473713,0.00503042989311051,0.592175912652008,0.883817481242325,0.291641568590317,29.1641568590317,VYZT01005983.1,572163,572163,upstream10k
VYZT01005996.1_28957,,,,6.09033087933035,-6.32090803710214,0.000984010251945451,2.15636325772235e-05,0.000255884897454023,0.000495778395498199,0.997740457632177,0.442609752196164,-0.555130705436013,-55.5130705436013,VYZT01005996.1,28957,28957,intergenic
VYZT01005997.1_58898,Gabra6_1,-36486,upstream,-0.0641697308168227,1.79243046684046,0.952866120535981,0.000201726587041824,0.873529654732463,0.00519658218480348,0.483963069929715,0.849189814102059,0.365226744172345,36.5226744172345,VYZT01005997.1,58898,58898,intergenic
VYZT01006011.1_20108,,,,-0.102674856900712,1.53059976462643,0.903997954344398,0.000152074557997474,0.76272459826504,0.0039993136018794,0.474353812262893,0.806577786432848,0.332223974169956,33.2223974169956,VYZT01006011.1,20108,20108,intergenic
VYZT01006033.1_34701,,,,0.241774801167435,1.90496873870852,0.81645735713496,6.38018415735891e-05,0.601539037086094,0.0016618971737498,0.560150974652719,0.89536408066949,0.335213106016771,33.5213106016771,VYZT01006033.1,34701,34701,intergenic
VYZT01006055.1_5897,Ror1,-900,upstream,0.232326010502695,1.80447910145514,0.828309169359744,8.22989294930848e-08,0.621075624962737,3.48104979262231e-07,0.557821657485014,0.884607543768468,0.326785886283454,32.6785886283454,VYZT01006055.1,5897,5897,promoter
VYZT01006297.1_27317,,,,2.58118873719909,-1.92802705835611,1.79742357784934e-06,0.000292770928730798,4.88470420810183e-07,0.00724744109972962,0.929641062414846,0.657722585672168,-0.271918476742678,-27.1918476742678,VYZT01006297.1,27317,27317,intergenic
VYZT01006327.1_2019,,,,0.189938515051414,2.05090673822079,0.847227748811436,6.64147243148089e-05,0.653551326027042,0.00173608247059558,0.547342384756591,0.903857934835451,0.356515550078861,35.6515550078861,VYZT01006327.1,2019,2019,intergenic
VYZT01006611.1_45885,Mga,-2996,upstream,0.352804866271306,2.07810553285117,0.743526644492238,0.000368770257665742,0.494465077726167,0.00882623813556043,0.587297586027471,0.919154210134862,0.331856624107391,33.1856624107391,VYZT01006611.1,45885,45885,upstream10k
VYZT01006623.1_160189,Tsc22d1,-24022,upstream,0.748815635697256,2.931254383381,0.16325553942754,7.81511558040659e-07,0.0554401209629144,6.33094181359367e-06,0.678920577376444,0.975399251799579,0.296478674423136,29.6478674423136,VYZT01006623.1,160189,160189,intergenic
VYZT01006666.1_5284,Pm20d1,16263,downstream,0.489183869723512,2.21446716657876,0.384977560405821,9.11575882106289e-06,0.166821450885285,0.000169725119781788,0.619914154069309,0.937241739797484,0.317327585728175,31.7327585728175,VYZT01006666.1,5284,5284,downstream10k
VYZT01006692.1_120720,Hdgfl3,-12641,upstream,2.82054453762473,-2.10016862124938,1.38106666734098e-07,9.85482359438629e-05,4.22686359167638e-08,0.00259526217802571,0.94377596815043,0.672689791044651,-0.271086177105779,-27.1086177105779,VYZT01006692.1,120720,120720,intergenic
VYZT01006768.1_142186,Arhgap26,32537,downstream,0.639753854130823,1.64838725023652,0.178823368495046,0.000321282150084931,0.061816355044257,0.00782789401168724,0.654697816876955,0.907890116530685,0.253192299653731,25.3192299653731,VYZT01006768.1,142186,142186,intergenic
VYZT01006768.1_80373,Fgf1,-18352,upstream,3.02577364826103,-2.39717181133602,1.22907614350394e-06,4.73865066755986e-05,3.38456595313202e-07,0.00122127643994527,0.953725006036829,0.652172365405418,-0.301552640631411,-30.1552640631411,VYZT01006768.1,80373,80373,intergenic
VYZT01006840.1_1185,Apc2_0,2478,downstream,0.886166380440738,2.78568175945394,0.0911451910969206,4.26585717771379e-06,0.0283464394153057,6.28354612370149e-05,0.708098414991115,0.975201190232517,0.267102775241402,26.7102775241402,VYZT01006840.1,1185,1185,downstream10k
VYZT01007351.1_126143,Axin2,-20708,upstream,1.65213591612949,-2.29015900433671,0.73666783903265,0,0.485342618710949,0,0.839179516674465,0.345693559618824,-0.493485957055641,-49.3485957055641,VYZT01007351.1,126143,126143,intergenic
VYZT01007428.1_123770,Igsf9b_0,113738,downstream,2.6559208844176,-2.0394983085009,3.36818277562481e-09,3.42368840776342e-05,1.35286678065471e-09,0.000852475571575601,0.934374984593781,0.649404482710931,-0.28497050188285,-28.497050188285,VYZT01007428.1,123770,123770,intergenic
VYZT01007428.1_126861,Igsf9b_0,110647,downstream,0.728039323630907,2.08149351234391,0.278698479883941,0.000220810709694184,0.107589937239868,0.00563927311701132,0.67437486827167,0.943188791998868,0.268813923727198,26.8813923727198,VYZT01007428.1,126861,126861,intergenic
VYZT01007428.1_174022,Igsf9b_0,63486,downstream,-0.589889381436801,1.74087873798114,0.305295323598828,2.63605508807881e-05,0.121317106878266,0.000628746817062732,0.356660235743064,0.759691580562544,0.403031344819481,40.3031344819481,VYZT01007428.1,174022,174022,intergenic
VYZT01007428.1_21165,Igsf9b_0,216343,downstream,0.0350956951104614,1.80719458702325,0.972463815550233,0.000157078281801852,0.923311557955509,0.00412573460995722,0.508773023312652,0.863219349960683,0.354446326648031,35.4446326648031,VYZT01007428.1,21165,21165,intergenic
VYZT01007499.1_73684,Lck_0,29661,downstream,0.121665849333429,1.31268135935588,0.941539721232962,0.000257785025220391,0.846393884716278,0.00646947859338435,0.530378997616209,0.807577757681812,0.277198760065602,27.7198760065602,VYZT01007499.1,73684,73684,intergenic
VYZT01007502.1_61201,Gpr19_0,615,downstream,0.257933731333621,1.95732394750022,0.792179715688322,0.000374840886042786,0.563589216169402,0.00894540722218803,0.564128289531451,0.901611312683357,0.337483023151906,33.7483023151906,VYZT01007502.1,61201,61201,gene_body
VYZT01007587.1_23264,Kcna3,4975,downstream,-0.363671073337266,1.04001512380971,0.448052782234604,4.70666000942589e-13,0.208164543673755,5.10621719964036e-13,0.410071193989963,0.66292223951023,0.252851045520267,25.2851045520267,VYZT01007587.1,23264,23264,downstream10k
VYZT01007598.1_66197,Atp9a,28400,downstream,0.518021064083046,1.54732549558612,0.27752970280128,0.000316485380390776,0.107003939977377,0.00773764571190574,0.626684908597321,0.88748914252955,0.260804233932229,26.0804233932229,VYZT01007598.1,66197,66197,gene_body
VYZT01007601.1_2762,,,,0.814945608111033,2.23343350026408,0.240761565143567,0.000305788355589222,0.0891552372533082,0.00751419770546569,0.693162380929392,0.954712496392333,0.261550115462941,26.1550115462941,VYZT01007601.1,2762,2762,intergenic
VYZT01007607.1_194355,Lurap1,19276,downstream,2.74948528734913,-2.11111059283121,3.68606443391841e-08,2.60402774667055e-05,1.22864401312133e-08,0.000619762569182982,0.939884274205479,0.65438596572921,-0.28549830847627,-28.549830847627,VYZT01007607.1,194355,194355,intergenic
VYZT01007607.1_294765,Nsun4,4760,downstream,2.74187298242139,-1.9819343719292,2.60223917069665e-07,0.000178941165729602,7.68716054995382e-08,0.00465574765935184,0.939452722099638,0.681340405314062,-0.258112316785576,-25.8112316785576,VYZT01007607.1,294765,294765,gene_body
VYZT01007618.1_30899,Cmlkr1_1,-1551,upstream,2.91151204904686,-2.23060377138796,2.47963208564425e-06,4.3788322911444e-05,6.67411417063064e-07,0.00112104870239841,0.948412593445515,0.663941385409394,-0.284471208036121,-28.4471208036121,VYZT01007618.1,30899,30899,promoter
VYZT01007622.1_4451,Iqsec1,17952,downstream,2.98188337744645,-2.21596835890609,3.54091981854227e-08,2.86656443515144e-05,1.18398114989106e-08,0.00069375894136889,0.951748935057682,0.682636568483051,-0.269112366574631,-26.9112366574631,VYZT01007622.1,4451,4451,gene_body
VYZT01007675.1_13671,,,,0.681043262054822,1.98404627124536,0.243061329519848,0.000177856683797173,0.0902368359155236,0.00463438429698638,0.663971502896221,0.934934957136457,0.270963454240237,27.0963454240237,VYZT01007675.1,13671,13671,intergenic
VYZT01007738.1_50864,Abtb1,-8732,upstream,0.605057367422656,2.04043215210295,0.331183329096319,0.000169584416008376,0.135327528557576,0.00442014430702507,0.646812498031783,0.933732444671307,0.286919946639524,28.6919946639524,VYZT01007738.1,50864,50864,gene_body
VYZT01007738.1_90317,Abtb1,30721,downstream,0.346161948810964,2.14509731787885,0.67337606939985,3.38967457433932e-05,0.408374682984006,0.000841752301127438,0.585686553132182,0.92352678588173,0.337840232749548,33.7840232749548,VYZT01007738.1,90317,90317,downstream10k
VYZT01007771.1_109944,,,,-0.382140361456969,1.59393762297469,0.558307395657641,0.000228885517487089,0.294275579907919,0.00581842521397403,0.405610771806212,0.770616799267846,0.365006027461634,36.5006027461634,VYZT01007771.1,109944,109944,intergenic
VYZT01007900.1_31812,,,,2.67937069315335,-2.03796157756717,7.36930507276452e-07,0.000106933957479962,2.0700985651036e-07,0.00282258888548145,0.935798325320433,0.65507192361154,-0.280726401708894,-28.0726401708894,VYZT01007900.1,31812,31812,intergenic
VYZT01007905.1_98223,St3gal2,-365,upstream,-1.1120407253602,2.06550268875696,0.0929328381902013,0.000145876186582174,0.0289706793716264,0.00383862735710318,0.247490630057048,0.721810873583181,0.474320243526133,47.4320243526133,VYZT01007905.1,98223,98223,promoter
VYZT01008140.1_721,,,,0.846643081321732,2.35871179923821,0.510575415937901,0,0.254638191344353,0,0.69986247839191,0.961035294298503,0.261172815906592,26.1172815906592,VYZT01008140.1,721,721,intergenic
VYZT01008150.1_9855,,,,-0.0284660810449316,3.10673026961253,0.987874092211824,6.6629532687488e-05,0.965128394722747,0.00174195857242419,0.492883960253399,0.955987206960599,0.4631032467072,46.31032467072,VYZT01008150.1,9855,9855,intergenic
VYZT01008397.1_50399,Grin2a,49269,downstream,-1.19940662709441,2.10722039262467,0.0779936980624856,0.000170710357384191,0.0238293691929322,0.00444655979681904,0.231580791060777,0.712552583312797,0.48097179225202,48.097179225202,VYZT01008397.1,50399,50399,downstream10k
VYZT01008402.1_138596,Fgfr2,14204,downstream,-0.364791728543788,1.7338207313426,0.505386771021156,1.03083340974792e-05,0.250557918091445,0.00019857822306862,0.409800120487017,0.797223229062627,0.38742310857561,38.742310857561,VYZT01008402.1,138596,138596,gene_body
VYZT01008454.1_108353,Csgalnact2,-19417,upstream,0.140188421865431,2.24889425769156,0.897601011367568,4.33923020936058e-05,0.749379441463661,0.00110982286684953,0.534989820250935,0.91599100586522,0.381001185614285,38.1001185614285,VYZT01008454.1,108353,108353,intergenic
VYZT01008463.1_10565,,,,0.0365425527878383,2.20141634785011,0.972569168390374,4.09555305419273e-06,0.923606109389025,5.96632777899785e-05,0.509134621720274,0.903606821803961,0.394472200083686,39.4472200083686,VYZT01008463.1,10565,10565,intergenic
VYZT01008481.1_43126,,,,-0.242655902409971,2.70943416685972,0.842352438048059,2.86142530032682e-05,0.645025091821125,0.000692218618225745,0.439631949502946,0.921779787329231,0.482147837826286,48.2147837826286,VYZT01008481.1,43126,43126,intergenic
VYZT01008520.1_5781,POSRUF_R05251,2844,downstream,0.769776819020981,2.26959005597856,0.228559765467512,7.14802292604524e-05,0.0834994592387556,0.00187077507142736,0.683472613231441,0.954321237833139,0.270848624601698,27.0848624601698,VYZT01008520.1,5781,5781,downstream10k
VYZT01008591.1_12669,,,,0.65143742871288,1.93781470357786,0.25413835324183,0.000309166405271176,0.0954981359849599,0.0075877925100904,0.657334310803381,0.930166653767865,0.272832342964484,27.2832342964484,VYZT01008591.1,12669,12669,intergenic
VYZT01008648.1_7505,Zdhhc15b,7207,downstream,-0.306427783591327,1.74985252350291,0.687038983096733,0.000159144809109242,0.424018322394044,0.0041699735281668,0.4239869149887,0.808984431865128,0.384997516876428,38.4997516876428,VYZT01008648.1,7505,7505,downstream10k
VYZT01008882.1_200840,Prickle2,-29798,upstream,0.238616738598973,1.23823292598419,0.560549710389828,7.76382224830916e-05,0.296245318243433,0.00204399676033174,0.559372738134893,0.814096269521359,0.254723531386465,25.4723531386465,VYZT01008882.1,200840,200840,gene_body
VYZT01008882.1_249697,Prickle2,19059,downstream,3.66680620014582,-2.76683027228868,5.63900194066721e-07,2.81546837450952e-05,1.60275578933449e-07,0.000679249898818954,0.975078964238097,0.710944555767128,-0.26413440847097,-26.413440847097,VYZT01008882.1,249697,249697,gene_body
VYZT01008882.1_315273,Psmd6,-49007,upstream,0.790184297476313,1.97399201968266,0.101307783369698,3.4549811416035e-05,0.0319258410324491,0.000860089020321107,0.687870901454833,0.940708999705005,0.252838098250172,25.2838098250172,VYZT01008882.1,315273,315273,gene_body
VYZT01008887.1_2487,,,,0.814996898151815,2.45137375330394,0.247277354268553,2.34167828072952e-05,0.0922264678341185,0.000547144552454364,0.693173289612617,0.963256933894288,0.27008364428167,27.008364428167,VYZT01008887.1,2487,2487,intergenic
VYZT01008889.1_238234,Hipk2,-82088,upstream,0.837779105458817,2.34978051350441,0.335447564399581,3.20161914316974e-08,0.137697207139609,1.09201479284891e-07,0.697997263875921,0.960363430387677,0.262366166511756,26.2366166511756,VYZT01008889.1,238234,238234,intergenic
VYZT01008904.1_18723,,,,0.669153696278294,2.09003027087022,0.471481314433921,0.000117998601719977,0.224894584480311,0.00311393171627209,0.661313631747929,0.940429935088707,0.279116303340777,27.9116303340777,VYZT01008904.1,18723,18723,intergenic
VYZT01008904.1_49028,,,,0.678730978637749,1.8571766451323,0.210346976780486,0.000378614898014869,0.0753229921627183,0.00902314446388035,0.663455406158187,0.926621052946375,0.263165646788188,26.3165646788188,VYZT01008904.1,49028,49028,intergenic
VYZT01008907.1_167551,Ext1,2863,downstream,0.686544508916573,2.25208553101247,0.40043484832212,0.000294034506555356,0.17647043389729,0.00726600503520767,0.665197795225154,0.94972335300263,0.284525557777476,28.4525557777476,VYZT01008907.1,167551,167551,gene_body
VYZT01008922.1_159554,Abcc9,12930,downstream,1.03434656147546,-1.12523156832298,0.00663171251135635,0.000417808261777526,0.00177565780284375,0.00976677175544167,0.73775769924852,0.477294375335041,-0.26046332391348,-26.046332391348,VYZT01008922.1,159554,159554,gene_body
VYZT01009603.1_1489,,,,0.441932522630236,1.46733441407987,0.624838822765349,2.79956879367617e-08,0.356768046221171,9.31275002757432e-08,0.608719415742748,0.870936769609404,0.262217353866656,26.2217353866656,VYZT01009603.1,1489,1489,intergenic
VYZT01009603.1_6257,,,,2.63926362497306,-1.88783226759224,5.30198042791483e-09,2.63563197204099e-05,2.05127404445087e-09,0.000628746817062732,0.933346168341503,0.679490504761333,-0.253855663580171,-25.3855663580171,VYZT01009603.1,6257,6257,intergenic
VYZT01009659.1_2015,,,,0.729611996521807,2.00480030449383,0.25570690845472,0.0003728962947578,0.0962480644852864,0.00890828458036282,0.67472012211551,0.939026954852078,0.264306832736568,26.4306832736568,VYZT01009659.1,2015,2015,intergenic
VYZT01009668.1_146401,Slc9a1,5420,downstream,2.74084897523395,-2.01982771543889,1.60849964028108e-06,0.000268032633393808,4.38772840233372e-07,0.00669139089614816,0.939394449016492,0.672831865782123,-0.266562583234369,-26.6562583234369,VYZT01009668.1,146401,146401,gene_body
VYZT01009668.1_76179,Sfn,3731,downstream,3.0991868595995,-2.23828523884708,1.5900482244922e-08,4.50062838099207e-05,5.62942726224224e-09,0.00115568184178662,0.956859191350711,0.702848994332808,-0.254010197017903,-25.4010197017903,VYZT01009668.1,76179,76179,downstream10k
VYZT01009684.1_141285,Myog,11274,downstream,2.56378887593164,-1.9090001509999,7.02961286319259e-06,3.50962627035738e-05,1.84959543280318e-06,0.000875874421872368,0.928494419565984,0.658088778068428,-0.270405641497556,-27.0405641497556,VYZT01009684.1,141285,141285,gene_body
VYZT01009684.1_155522,Myog,-2963,upstream,0.451365807930569,1.83614032434432,0.446394228320257,0.000257956130786132,0.207010326345246,0.00647053077161666,0.610963917908135,0.907837002820316,0.296873084912181,29.6873084912181,VYZT01009684.1,155522,155522,upstream10k
VYZT01009690.1_63138,Sardh,9259,downstream,-0.0952200315662289,2.27100460586279,0.943374335462753,6.81182537539072e-05,0.850714454907394,0.00178207591108213,0.476212962193805,0.898053783523036,0.421840821329231,42.1840821329231,VYZT01009690.1,63138,63138,gene_body
VYZT01009701.1_357617,Npy,9764,downstream,0.788598266692169,2.06500865772126,0.192628302210719,0.000301449286300327,0.0676349828413704,0.00743211116020282,0.687530272044049,0.945504830093178,0.257974558049129,25.7974558049129,VYZT01009701.1,357617,357617,downstream10k
VYZT01009702.1_42362,Hapln3,1060,downstream,0.404885904926467,2.11193647587887,0.572756935251628,0.000144352813884522,0.307096759337137,0.0037987854066495,0.599860983188381,0.925312749113356,0.325451765924975,32.5451765924975,VYZT01009702.1,42362,42362,gene_body
VYZT01009702.1_444663,Ntrk3,180800,downstream,0.963742889746253,-1.13943540181168,0.00480428208155096,0,0.00127704320973034,0,0.723870567827348,0.456189508720384,-0.267681059106964,-26.7681059106964,VYZT01009702.1,444663,444663,gene_body
VYZT01009702.1_464670,Ntrk3,200807,downstream,3.99380285637611,-3.01560309872774,3.78452494527113e-12,1.96703527039556e-07,3.32695070873724e-12,1.0377853115331e-06,0.981904004119605,0.726750862901361,-0.255153141218244,-25.5153141218244,VYZT01009702.1,464670,464670,gene_body
